Job Title,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,hourly,employer_provided,avg_salary,company_txt,job_state,same_state,age,python_yn,R_yn,spark,aws,excel
"Director - Data, Privacy and AI Governance",3.6,"MassMutual
3.6","Boston, MA","Springfield, MA",5001 to 10000 employees,1851,Company - Private,Insurance Carriers,Insurance,0,0,101,"MassMutual
", MA,0,169,0,0,0,0,0
Staff Machine Learning Engineer,3.9,"Tapjoy
3.9","San Francisco, CA","San Francisco, CA",201 to 500 employees,2007,Company - Private,Internet,Information Technology,0,0,181,"Tapjoy
", CA,1,13,1,0,1,0,0
Data Scientist,3.7,"Northrop Grumman
3.7","San Diego, CA","Falls Church, VA",10000+ employees,1939,Company - Public,Aerospace & Defense,Aerospace & Defense,0,0,109.5,"Northrop Grumman
", CA,0,81,0,0,0,0,1
Lead Data Scientist,3.7,"Visa Inc.
3.7","Bellevue, WA","Foster City, CA",10000+ employees,1958,Company - Public,IT Services,Information Technology,0,0,184.5,"Visa Inc.
", WA,0,62,1,0,0,0,1
Senior Data Scientist - Algorithms,3.9,"Quartet Health
3.9","New York, NY","New York, NY",201 to 500 employees,2014,Company - Private,Enterprise Software & Network Solutions,Information Technology,0,0,165,"Quartet Health
", NY,1,6,1,0,0,0,0
Information Security Data Analyst,3.7,"Motorola Solutions
3.7","Chicago, IL","Chicago, IL",10000+ employees,1928,Company - Public,Computer Hardware & Software,Information Technology,0,0,61,"Motorola Solutions
", IL,1,92,1,0,1,0,0
Lead Data Engineer,4.1,"Credit Sesame
4.1","Mountain View, CA","Mountain View, CA",51 to 200 employees,2010,Company - Private,Internet,Information Technology,0,0,205,"Credit Sesame
", CA,1,10,1,0,1,1,0
Data Analyst,3.1,"Success Academy Charter Schools
3.1","New York, NY","New York, NY",1001 to 5000 employees,2006,School / School District,K-12 Education,Education,0,0,59.5,"Success Academy Charter Schools
", NY,1,14,1,0,0,0,1
Scientist Manufacturing - Kentucky BioProcessing,3.1,"Reynolds American
3.1","Owensboro, KY","Winston-Salem, NC",5001 to 10000 employees,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,0,0,103.5,"Reynolds American
", KY,0,145,0,0,0,0,0
Consultant - Analytics Consulting,3,"Infosys
3.0","Hartford, CT","Bengaluru, India",10000+ employees,1981,Company - Public,IT Services,Information Technology,0,0,62.5,"Infosys
", CT,0,39,0,0,0,0,1
Data Analytics Project Manager,3.6,"MassMutual
3.6","Springfield, MA","Springfield, MA",5001 to 10000 employees,1851,Company - Private,Insurance Carriers,Insurance,0,0,63,"MassMutual
", MA,1,169,0,0,0,0,1
Data Analyst,3.6,"AXION Healthcare Solutions
3.6","New York, NY","New York, NY",1 to 50 employees,1980,Company - Private,Health Care Services & Hospitals,Health Care,0,0,66,"AXION Healthcare Solutions
", NY,1,40,0,0,0,0,1
Data Engineer,3.5,"Alignment Healthcare
3.5","Orange, CA","Orange, CA",501 to 1000 employees,2013,Company - Private,Health Care Services & Hospitals,Health Care,0,0,94.5,"Alignment Healthcare
", CA,1,7,1,0,1,1,1
Data Scientist,4.2,"ExecOnline
4.2","New York, NY","New York, NY",51 to 200 employees,2012,Company - Private,Education Training Services,Education,0,0,75.5,"ExecOnline
", NY,1,8,1,0,0,1,0
Machine Learning Engineer,4,"Mteq
4.0","Fort Belvoir, VA","Lorton, VA",501 to 1000 employees,1954,Company - Public,Aerospace & Defense,Aerospace & Defense,0,0,87,"Mteq
", VA,0,66,1,0,0,0,0
Senior Data Scientist Oncology,3.9,"AstraZeneca
3.9","Gaithersburg, MD","Cambridge, United Kingdom",10000+ employees,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0,0,140,"AstraZeneca
", MD,0,107,1,0,0,0,1
Data Scientist,3.7,"Brillient
3.7","Silver Spring, MD","Reston, VA",201 to 500 employees,2006,Company - Private,IT Services,Information Technology,0,0,86,"Brillient
", MD,0,14,1,0,0,0,1
Senior Data Scientist,4.4,"Entefy
4.4","Palo Alto, CA","Palo Alto, CA",1 to 50 employees,2012,Company - Private,Internet,Information Technology,0,0,116.5,"Entefy
", CA,1,8,1,0,0,0,0
Senior Scientist (Neuroscience),3.5,"Sunovion
3.5","Marlborough, MA","Marlborough, MA",1001 to 5000 employees,2010,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0,0,154.5,"Sunovion
", MA,1,10,1,0,0,0,1
Machine Learning Engineer - Regulatory,3.7,"Cboe Global Markets
3.7","Lenexa, KS","Chicago, IL",501 to 1000 employees,1973,Company - Public,Stock Exchanges,Finance,0,0,87,"Cboe Global Markets
", KS,0,47,1,0,0,0,1
Marketing Data Analyst,3.6,"San Manuel Casino
3.6","Highland, CA","Highland, CA",1001 to 5000 employees,1986,Company - Private,Gambling,"Arts, Entertainment & Recreation",0,0,48.5,"San Manuel Casino
", CA,1,34,0,0,0,0,1
Data Engineer,3.4,"Trace3
3.4","Houston, TX","Irvine, CA",501 to 1000 employees,2002,Company - Private,IT Services,Information Technology,0,0,80,"Trace3
", TX,0,18,1,0,1,0,1
Medical Laboratory Scientist,4,"Texas Health Huguley Hospital
4.0","Burleson, TX","Arlington, TX",1001 to 5000 employees,1977,Hospital,Health Care Services & Hospitals,Health Care,1,0,21.5,"Texas Health Huguley Hospital
", TX,0,43,0,0,0,1,0
R&D Specialist/ Food Scientist,2.4,"Teasdale Latin Foods
2.4","Hoopeston, IL","Flower Mound, TX",501 to 1000 employees,-1,Company - Private,Food & Beverage Manufacturing,Manufacturing,0,0,52.5,"Teasdale Latin Foods
", IL,0,-1,0,0,0,0,0
Principal Data Scientist,3.7,"Northrop Grumman
3.7","San Jose, CA","Falls Church, VA",10000+ employees,1939,Company - Public,Aerospace & Defense,Aerospace & Defense,0,0,173,"Northrop Grumman
", CA,0,81,1,0,0,0,0
Data Engineer,3.5,"Saama Technologies Inc
3.5","Phoenix, AZ","Campbell, CA",501 to 1000 employees,1997,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0,0,68.5,"Saama Technologies Inc
", AZ,0,23,1,0,1,0,0
Data Scientist - Alpha Insights,4.4,"Two Sigma
4.4","New York, NY","New York, NY",1001 to 5000 employees,2001,Company - Private,Investment Banking & Asset Management,Finance,0,0,172,"Two Sigma
", NY,1,19,0,0,0,0,0
"Data Scientist, Office of Data Science",3.3,"Liberty Mutual Insurance
3.3","Boston, MA","Boston, MA",10000+ employees,1912,Company - Private,Insurance Carriers,Insurance,0,0,114.5,"Liberty Mutual Insurance
", MA,1,108,1,0,0,0,0
"Associate Principal Scientist, Pharmacogenomics",3.9,"AstraZeneca
3.9","Gaithersburg, MD","Cambridge, United Kingdom",10000+ employees,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0,0,95,"AstraZeneca
", MD,0,107,0,0,0,0,0
Data Scientist - Systems Engineering,3.2,"MITRE
3.2","Bedford, MA","Bedford, MA",5001 to 10000 employees,1958,Nonprofit Organization,Federal Agencies,Government,0,0,69.5,"MITRE
", MA,1,62,1,0,0,0,1
Data Engineer,3.2,"Guidepoint
3.2","New York, NY","New York, NY",501 to 1000 employees,2003,Company - Private,Research & Development,Business Services,0,0,64.5,"Guidepoint
", NY,1,17,1,0,0,1,1
"Scientist, Bacteriology",2.1,"Cerus Corporation
2.1","Concord, CA","Concord, CA",201 to 500 employees,-1,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0,0,111.5,"Cerus Corporation
", CA,1,-1,0,0,0,0,1
Data Scientist,4,"Strategic Financial Solutions
4.0","New York, NY","New York, NY",501 to 1000 employees,2007,Company - Private,Consumer Product Rental,Consumer Services,0,0,97.5,"Strategic Financial Solutions
", NY,1,13,1,0,0,0,1
"Associate Director, Platform and DevOps- Data Engineering and Aritifical Intelligence",3.7,"Takeda Pharmaceuticals
3.7","Cambridge, MA","OSAKA, Japan",10000+ employees,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0,0,154.5,"Takeda Pharmaceuticals
", MA,0,239,0,0,1,1,1
Senior Research Scientist-Machine Learning,2.6,"Software Engineering Institute
2.6","Pittsburgh, PA","Pittsburgh, PA",501 to 1000 employees,1984,College / University,Colleges & Universities,Education,0,0,124,"Software Engineering Institute
", PA,1,36,0,0,0,0,0
Data Scientist,3.4,"Remedy BPCI Partners, LLC.
3.4","New York, NY","Norwalk, CT",201 to 500 employees,2011,Company - Private,Health Care Services & Hospitals,Health Care,0,0,95,"Remedy BPCI Partners, LLC.
", NY,0,9,1,0,1,1,0
Senior Data Scientist,4.4,"Maven Wave Partners
4.4","Chicago, IL","Chicago, IL",201 to 500 employees,2008,Company - Private,Consulting,Business Services,0,0,128.5,"Maven Wave Partners
", IL,1,12,1,0,0,1,1
Principal Data Scientist,3.2,"The Climate Corporation
3.2","San Francisco, CA","San Francisco, CA",501 to 1000 employees,2006,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,0,0,194,"The Climate Corporation
", CA,1,14,0,0,0,1,1
Data Scientist,3.5,"Crossix Solutions
3.5","New York, NY","New York, NY",201 to 500 employees,2005,Company - Public,Advertising & Marketing,Business Services,0,0,104.5,"Crossix Solutions
", NY,1,15,1,0,1,1,1
Clinical Laboratory Scientist,3.7,"Vail Health
3.7","Vail, CO","Vail, CO",501 to 1000 employees,1966,Hospital,Health Care Services & Hospitals,Health Care,1,0,31.5,"Vail Health
", CO,1,54,0,0,0,0,0
Data Engineer - Consultant (Charlotte Based),4.2,"Clarity Insights
4.2","Charlotte, NC","Chicago, IL",201 to 500 employees,2008,Company - Private,IT Services,Information Technology,0,0,85.5,"Clarity Insights
", NC,0,12,1,0,0,0,1
"Data Analyst 1, full-time contract worker for up to 12 months",4.2,"The Church of Jesus Christ of Latter-day Saints
4.2","Salt Lake City, UT","Salt Lake City, UT",10000+ employees,-1,Nonprofit Organization,Religious Organizations,Non-Profit,0,0,50,"The Church of Jesus Christ of Latter-day Saints
", UT,1,-1,0,0,0,1,1
Data Engineer,3.1,"NCSOFT
3.1","Aliso Viejo, CA","Seoul, South Korea",1001 to 5000 employees,1997,Company - Public,Video Games,Media,0,0,113,"NCSOFT
", CA,0,23,1,0,1,1,1
"Scientist, Immuno-Oncology",3.9,"GSK
3.9","Cambridge, MA","Brentford, United Kingdom",10000+ employees,1830,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0,0,90.5,"GSK
", MA,0,190,0,0,0,1,0
Senior Data Scientist,4.3,"Factual
4.3","Los Angeles, CA","Los Angeles, CA",51 to 200 employees,2008,Company - Private,Computer Hardware & Software,Information Technology,0,0,153,"Factual
", CA,1,12,1,0,1,0,1
Products Data Analyst II,3.3,"TriNet
3.3","Dublin, CA","Dublin, CA",1001 to 5000 employees,1988,Company - Public,Consulting,Business Services,0,0,123.5,"TriNet
", CA,1,32,0,0,0,0,1
Lead Data Analyst,3.9,"Signpost
3.9","New York, NY","New York, NY",201 to 500 employees,2010,Company - Private,Internet,Information Technology,0,0,47,"Signpost
", NY,1,10,0,0,1,0,0
Analytics Manager - Data Mart,3.5,"Central California Alliance for Health
3.5","Scotts Valley, CA","Scotts Valley, CA",501 to 1000 employees,1996,Nonprofit Organization,Health Care Services & Hospitals,Health Care,0,0,64,"Central California Alliance for Health
", CA,1,24,0,0,0,0,0
Data Science Engineer - Mobile,4,"Adobe
4.0","San Jose, CA","San Jose, CA",10000+ employees,1982,Company - Public,Computer Hardware & Software,Information Technology,0,0,162,"Adobe
", CA,1,38,1,0,0,0,1
Senior Data Scientist - R&D Oncology,3.9,"AstraZeneca
3.9","New York, NY","Cambridge, United Kingdom",10000+ employees,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0,0,137,"AstraZeneca
", NY,0,107,1,0,0,0,0
Sr. Data Engineer - Contract-to-Hire (Java),3,"Pilot Flying J Travel Centers LLC
3.0","Knoxville, TN","Knoxville, TN",10000+ employees,1958,Company - Private,Gas Stations,Retail,0,0,98,"Pilot Flying J Travel Centers LLC
", TN,1,62,1,0,0,0,0
Data Scientist,3.7,"Swiss Re
3.7","Armonk, NY","Zurich, Switzerland",10000+ employees,1863,Company - Public,Insurance Agencies & Brokerages,Insurance,0,0,115,"Swiss Re
", NY,0,157,1,0,0,0,1
Senior Data Scientist,3.5,"Sartorius
3.5","Arvada, CO","Gottingen, Germany",5001 to 10000 employees,1870,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0,0,133.5,"Sartorius
", CO,0,150,1,0,0,0,1
Data Engineer,4,"Pinnacol Assurance
4.0","Denver, CO","Denver, CO",501 to 1000 employees,1915,Nonprofit Organization,Insurance Carriers,Insurance,0,0,99,"Pinnacol Assurance
", CO,1,105,1,0,0,1,0
Food Scientist - Developer,3.3,"Palermo's Pizza
3.3","Milwaukee, WI","Milwaukee, WI",501 to 1000 employees,1964,Company - Private,Food & Beverage Manufacturing,Manufacturing,0,0,54,"Palermo's Pizza
", WI,1,56,0,0,0,0,0
Senior Data Engineer,3.2,"Equian LLC
3.2","Franklin, TN","Indianapolis, IN",1001 to 5000 employees,2004,Company - Private,Health Care Services & Hospitals,Health Care,0,0,109,"Equian LLC
", TN,0,16,0,0,0,1,1
Data Engineer,3.4,"MetroStar Systems
3.4","Rockville, MD","Reston, VA",201 to 500 employees,1999,Company - Private,IT Services,Information Technology,0,0,109,"MetroStar Systems
", MD,0,21,0,0,0,1,0
Senior Data Scientist,4.4,"MathWorks
4.4","Natick, MA","Natick, MA",1001 to 5000 employees,1984,Company - Private,Computer Hardware & Software,Information Technology,0,0,139.5,"MathWorks
", MA,1,36,1,0,0,0,0
"Director II, Data Science - GRM Actuarial",3.3,"Liberty Mutual Insurance
3.3","Chicago, IL","Boston, MA",10000+ employees,1912,Company - Private,Insurance Carriers,Insurance,0,0,254,"Liberty Mutual Insurance
", IL,0,108,1,0,0,0,0
Machine Learning Engineer,3.2,"Information Builders
3.2","New York, NY","New York, NY",1001 to 5000 employees,1975,Company - Private,Computer Hardware & Software,Information Technology,0,0,125,"Information Builders
", NY,1,45,1,0,0,1,1
"Sr Expert Data Science, Advanced Visual Analytics (Associate level)",3.8,"Novartis
3.8","Cambridge, MA","Basel, Switzerland",10000+ employees,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0,0,106.5,"Novartis
", MA,0,24,1,0,0,0,0
"Scientist, Molecular/Cellular Biologist",2.9,"Audentes Therapeutics
2.9","South San Francisco, CA","San Francisco, CA",201 to 500 employees,2012,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0,0,73,"Audentes Therapeutics
", CA,0,8,0,0,0,0,0
Staff Scientist-Downstream Process Development,2.7,"Advanced BioScience Laboratories
2.7","Rockville, MD","Rockville, MD",201 to 500 employees,1961,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0,0,81,"Advanced BioScience Laboratories
", MD,1,59,0,0,0,0,1
MED TECH/LAB SCIENTIST- SOUTH COASTAL LAB,3.6,"Beebe Healthcare
3.6","Millville, DE","Lewes, DE",1001 to 5000 employees,1935,Nonprofit Organization,Health Care Services & Hospitals,Health Care,1,0,27.5,"Beebe Healthcare
", DE,0,85,0,0,0,0,0
Scientist - Analytical Services,3.1,"Reynolds American
3.1","Winston-Salem, NC","Winston-Salem, NC",5001 to 10000 employees,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,0,0,99.5,"Reynolds American
", NC,1,145,0,0,0,0,1
Associate Data Analyst- Graduate Development Program,3.3,"National Interstate
3.3","Richfield, OH","Richfield, OH",501 to 1000 employees,1989,Company - Private,Insurance Carriers,Insurance,0,0,45.5,"National Interstate
", OH,1,31,0,0,0,0,0
IT Associate Data Analyst,3.7,"The Hanover Insurance Group
3.7","Worcester, MA","Worcester, MA",5001 to 10000 employees,1852,Company - Public,Insurance Carriers,Insurance,0,0,54,"The Hanover Insurance Group
", MA,1,168,0,0,0,0,0
Sr. Data Engineer,4.5,"Moser Consulting
4.5","Indianapolis, IN","Indianapolis, IN",51 to 200 employees,1996,Company - Private,Consulting,Business Services,0,0,122.5,"Moser Consulting
", IN,1,24,1,0,1,1,0
Clinical Data Analyst,3,"Greenway Health
3.0","Tampa, FL","Tampa, FL",1001 to 5000 employees,1977,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,0,0,37.5,"Greenway Health
", FL,1,43,0,0,0,0,1
Business Data Analyst,3.8,"Fareportal
3.8","New York, NY","New York, NY",1001 to 5000 employees,2002,Company - Private,Travel Agencies,Travel & Tourism,0,0,53.5,"Fareportal
", NY,1,18,1,0,0,0,1
Senior Insurance Data Scientist,3.9,"TransUnion
3.9","Chicago, IL","Chicago, IL",5001 to 10000 employees,1968,Company - Public,Financial Analytics & Research,Finance,0,0,140,"TransUnion
", IL,1,52,1,0,0,0,1
Senior Data Science Systems Engineer,3.2,"MITRE
3.2","Hampton, VA","Bedford, MA",5001 to 10000 employees,1958,Nonprofit Organization,Federal Agencies,Government,0,0,77.5,"MITRE
", VA,0,62,0,0,0,0,0
ENVIRONMENTAL ENGINEER/SCIENTIST,3.3,"Mcphail Associates
3.3","Cambridge, MA","Cambridge, MA",1 to 50 employees,1976,Company - Private,Construction,"Construction, Repair & Maintenance",1,1,26.5,"Mcphail Associates
", MA,1,44,0,0,0,0,1
Senior Scientist - Regulatory Submissions,3.1,"Reynolds American
3.1","Winston-Salem, NC","Winston-Salem, NC",5001 to 10000 employees,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,0,0,117.5,"Reynolds American
", NC,1,145,0,0,0,0,1
Scientist - Biomarker and Flow Cytometry,2.4,"Crown Bioscience
2.4","San Diego, CA","San Diego, CA",501 to 1000 employees,2006,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0,0,70.5,"Crown Bioscience
", CA,1,14,0,0,0,0,0
"Associate Scientist, LC/MS Biologics",2.9,"Q2 Solutions
2.9","Ithaca, NY","Morrisville, NC",1001 to 5000 employees,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0,0,70,"Q2 Solutions
", NY,0,5,0,0,0,0,1
Revenue Analytics Manager,4.8,"HOVER
4.8","San Francisco, CA","San Francisco, CA",51 to 200 employees,2011,Company - Private,Computer Hardware & Software,Information Technology,0,0,61.5,"HOVER
", CA,1,9,0,0,0,0,1
Sr. Scientist Method Development,2.9,"Q2 Solutions
2.9","Marietta, GA","Morrisville, NC",1001 to 5000 employees,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0,0,80,"Q2 Solutions
", GA,0,5,0,0,0,0,1
Data Scientist,4.7,"Oversight Systems
4.7","Atlanta, GA","Atlanta, GA",51 to 200 employees,2003,Company - Private,Computer Hardware & Software,Information Technology,0,0,79.5,"Oversight Systems
", GA,1,17,1,0,0,0,1
Data Scientist - Sales,4.7,"Confluent
4.7","Mountain View, CA","Mountain View, CA",501 to 1000 employees,2014,Company - Private,Computer Hardware & Software,Information Technology,0,0,168,"Confluent
", CA,1,6,1,0,0,0,1
IT - Data Engineer II,3.4,"Arbella Insurance
3.4","Quincy, MA","Quincy, MA",1001 to 5000 employees,1988,Company - Private,Insurance Carriers,Insurance,0,0,90,"Arbella Insurance
", MA,1,32,0,0,1,0,1
"Research Scientist, Immunology - Cancer Biology",-1,Kronos Bio,"Cambridge, MA","San Mateo, CA",Unknown,-1,Company - Private,-1,-1,0,1,120,Kronos Bio, MA,0,-1,0,0,0,0,1
Senior Data Analyst,3.9,"Life360
3.9","San Francisco, CA","San Francisco, CA",51 to 200 employees,2008,Company - Public,Computer Hardware & Software,Information Technology,0,0,138.5,"Life360
", CA,1,12,1,0,0,0,0
"Principal, Data Science - Advanced Analytics",3.6,"IQVIA
3.6","Plymouth Meeting, PA","Durham, NC",10000+ employees,2017,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0,0,111.5,"IQVIA
", PA,0,3,0,0,0,0,0
Data Science Project Manager,3.6,"MassMutual
3.6","Boston, MA","Springfield, MA",5001 to 10000 employees,1851,Company - Private,Insurance Carriers,Insurance,0,0,68.5,"MassMutual
", MA,0,169,0,0,0,0,1
"Sr Scientist, Immuno-Oncology - Oncology",3.9,"GSK
3.9","Cambridge, MA","Brentford, United Kingdom",10000+ employees,1830,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0,0,84.5,"GSK
", MA,0,190,0,0,0,1,0
Senior Data Engineer,4.4,"Eventbrite
4.4","Nashville, TN","San Francisco, CA",1001 to 5000 employees,2006,Company - Public,Internet,Information Technology,0,0,102.5,"Eventbrite
", TN,0,14,1,0,1,1,0
"Project Scientist - Auton Lab, Robotics Institute",2.6,"Software Engineering Institute
2.6","Pittsburgh, PA","Pittsburgh, PA",501 to 1000 employees,1984,College / University,Colleges & Universities,Education,0,0,73.5,"Software Engineering Institute
", PA,1,36,0,0,0,0,1
Research Scientist – Security and Privacy,3.6,"Riverside Research Institute
3.6","Beavercreek, OH","Arlington, VA",501 to 1000 employees,1967,Nonprofit Organization,Federal Agencies,Government,0,0,93.5,"Riverside Research Institute
", OH,0,53,1,0,0,0,0
Data Science Manager,3.2,"Numeric, LLC
3.2","Allentown, PA","Chadds Ford, PA",1 to 50 employees,-1,Company - Private,Staffing & Outsourcing,Business Services,0,0,127.5,"Numeric, LLC
", PA,0,-1,0,0,0,0,1
Data Analyst 2 (Missionary Department),4.2,"The Church of Jesus Christ of Latter-day Saints
4.2","Salt Lake City, UT","Salt Lake City, UT",10000+ employees,-1,Nonprofit Organization,Religious Organizations,Non-Profit,0,0,72,"The Church of Jesus Christ of Latter-day Saints
", UT,1,-1,0,0,0,0,0
"Enterprise Architect, Data",3.6,"MassMutual
3.6","Boston, MA","Springfield, MA",5001 to 10000 employees,1851,Company - Private,Insurance Carriers,Insurance,0,0,129.5,"MassMutual
", MA,0,169,1,0,1,1,1
Supply Chain Data Analyst,3.1,"Icon Health and Fitness
3.1","Logan, UT","Logan, UT",1001 to 5000 employees,1977,Company - Private,Consumer Products Manufacturing,Manufacturing,0,0,47,"Icon Health and Fitness
", UT,1,43,1,0,0,0,1
Data Engineer - ETL,3.8,"Shipt
3.8","Birmingham, AL","Birmingham, AL",501 to 1000 employees,2014,Subsidiary or Business Segment,Consumer Product Rental,Consumer Services,0,0,65,"Shipt
", AL,1,6,1,0,1,1,1
Corporate Risk Data Analyst (SQL Based) - Milwaukee or,3.8,"Associated Banc-Corp
3.8","Green Bay, WI","Green Bay, WI",1001 to 5000 employees,1870,Company - Public,Banks & Credit Unions,Finance,0,0,60,"Associated Banc-Corp
", WI,1,150,0,0,0,1,1
"Senior Manager, Epidemiologic Data Scientist",4,"Pfizer
4.0","New York, NY","New York, NY",10000+ employees,1849,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0,0,167.5,"Pfizer
", NY,1,171,0,0,0,1,1
"Marketing Data Analyst, May 2020 Undergrad",3.8,"Fareportal
3.8","New York, NY","New York, NY",1001 to 5000 employees,2002,Company - Private,Travel Agencies,Travel & Tourism,0,0,65,"Fareportal
", NY,1,18,0,0,0,0,1
Senior Data Analyst,4,"Novetta
4.0","Herndon, VA","Mc Lean, VA",501 to 1000 employees,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,0,0,94,"Novetta
", VA,0,8,1,0,0,0,0
Senior Data Analyst,1.9,"Moda Operandi
1.9","New York, NY","New York, NY",201 to 500 employees,2010,Company - Private,"Department, Clothing, & Shoe Stores",Retail,0,0,87.5,"Moda Operandi
", NY,1,10,1,0,0,0,1
Senior Data Engineer,4,"Novetta
4.0","Reston, VA","Mc Lean, VA",501 to 1000 employees,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,0,0,97,"Novetta
", VA,0,8,1,0,1,1,0
Senior Data Engineer,4.3,"Genesys
4.3","Durham, NC","Daly City, CA",5001 to 10000 employees,1990,Company - Private,Computer Hardware & Software,Information Technology,0,0,112.5,"Genesys
", NC,0,30,1,0,1,1,0
Data Modeler (Analytical Systems),3.6,"MassMutual
3.6","Boston, MA","Springfield, MA",5001 to 10000 employees,1851,Company - Private,Insurance Carriers,Insurance,0,0,91.5,"MassMutual
", MA,0,169,0,0,1,1,1
Data Modeler - Data Solutions Engineer,3.3,"Liberty Mutual Insurance
3.3","Indianapolis, IN","Boston, MA",10000+ employees,1912,Company - Private,Insurance Carriers,Insurance,0,0,51.5,"Liberty Mutual Insurance
", IN,0,108,1,0,0,0,1
Data Scientist in Translational Medicine,3.8,"Novartis
3.8","Cambridge, MA","Basel, Switzerland",10000+ employees,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0,0,114.5,"Novartis
", MA,0,24,0,0,0,0,0
Data Scientist,4.3,"USEReady
4.3","New York, NY","New York, NY",201 to 500 employees,2011,Company - Private,Consulting,Business Services,0,0,115,"USEReady
", NY,1,9,1,0,1,1,0
Product Manager/Data Evangelist,3.2,"Numeric, LLC
3.2","Phila, PA","Chadds Ford, PA",1 to 50 employees,-1,Company - Private,Staffing & Outsourcing,Business Services,0,0,74,"Numeric, LLC
", PA,0,-1,1,0,0,1,0
Associate Environmental Scientist - Wildlife Biologist,4.7,"QK
4.7","Clovis, CA","Visalia, CA",51 to 200 employees,1972,Company - Private,Architectural & Engineering Services,Business Services,0,0,51,"QK
", CA,0,48,0,0,0,0,1
Sr Data Engineer (Sr BI Developer),3.4,"Tivity Health
3.4","Chandler, AZ","Franklin, TN",501 to 1000 employees,1981,Company - Public,Health Care Services & Hospitals,Health Care,0,0,100,"Tivity Health
", AZ,0,39,0,0,0,0,0
"Senior Data Scientist – Visualization, Novartis AI Innovation Lab",3.8,"Novartis
3.8","Cambridge, MA","Basel, Switzerland",10000+ employees,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0,0,121,"Novartis
", MA,0,24,0,0,0,0,0
Senior Data Analyst/Scientist,4.5,"Demandbase
4.5","San Francisco, CA","San Francisco, CA",201 to 500 employees,2006,Company - Private,Computer Hardware & Software,Information Technology,0,0,121.5,"Demandbase
", CA,1,14,0,0,0,0,0
"Associate, Data Science, Internal Audit",3.1,"Santander
3.1","Boston, MA","Madrid, Spain",10000+ employees,1856,Company - Private,Banks & Credit Unions,Finance,0,0,62.5,"Santander
", MA,0,164,1,0,0,0,1
"Scientist – Cancer Discovery, Molecular Assay",-1,Monte Rosa Therapeutics,"Cambridge, MA",-1,-1,-1,-1,-1,-1,0,1,117.5,Monte Rosa Therapeutics, MA,0,-1,0,0,0,0,1
Senior LiDAR Data Scientist,3.9,"Luminar Technologies
3.9","Orlando, FL","Orlando, FL",201 to 500 employees,2012,Company - Private,Computer Hardware & Software,Information Technology,0,0,122,"Luminar Technologies
", FL,1,8,1,0,0,1,0
Data Engineer,4.4,"BRMi
4.4","Chantilly, VA","Washington, DC",51 to 200 employees,2004,Company - Private,IT Services,Information Technology,0,0,85,"BRMi
", VA,0,16,1,0,1,1,0
Data Engineer,3.4,"IntraEdge
3.4","Scottsdale, AZ","Chandler, AZ",501 to 1000 employees,2002,Company - Private,IT Services,Information Technology,0,0,60.5,"IntraEdge
", AZ,0,18,1,0,1,1,0
Lead Data Scientist,3.9,"Zest AI
3.9","Burbank, CA","Burbank, CA",51 to 200 employees,2009,Company - Private,Financial Analytics & Research,Finance,0,0,180,"Zest AI
", CA,1,11,1,0,0,0,1
"Technology-Minded, Data Professional Opportunities",4.7,"Veterans United Home Loans
4.7","Columbia, MO","Columbia, MO",1001 to 5000 employees,2002,Company - Private,Lending,Finance,0,0,70.5,"Veterans United Home Loans
", MO,1,18,0,0,1,0,1
